COD_PARTIDO,NOM_PARTIDO,NOM_CANDIDATO,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,90,98,TOTAL
1,PARTIDO LIBERAL COLOMBIANO,LASKMI NATALIA LOZANO OLARTE,49.0,17.0,16.0,63.0,20.0,31.0,38.0,180.0,62.0,121.0,102.0,43.0,38.0,19.0,19.0,63.0,5.0,53.0,73.0,1.0,21.0,0.0,1034.0
1,PARTIDO LIBERAL COLOMBIANO,LILIANA ANDREA SANCHEZ SAAVEDRA,42.0,13.0,8.0,40.0,31.0,27.0,47.0,102.0,37.0,85.0,75.0,24.0,20.0,7.0,15.0,22.0,6.0,43.0,49.0,0.0,12.0,0.0,705.0
1,PARTIDO LIBERAL COLOMBIANO,LUIS ALEJANDRO ALVAREZ RAMIREZ,53.0,17.0,7.0,48.0,33.0,33.0,73.0,94.0,51.0,101.0,106.0,25.0,24.0,13.0,26.0,31.0,3.0,38.0,57.0,2.0,22.0,0.0,857.0
1,PARTIDO LIBERAL COLOMBIANO,LUZ MARINA GORDILLO SALINAS,540.0,126.0,400.0,391.0,649.0,518.0,1861.0,2019.0,1391.0,2181.0,948.0,706.0,303.0,225.0,276.0,905.0,56.0,1286.0,1864.0,0.0,198.0,3.0,16846.0
1,PARTIDO LIBERAL COLOMBIANO,MARIA ALEJANDRA HERNANDEZ JAIMES,54.0,16.0,33.0,97.0,110.0,40.0,118.0,141.0,50.0,137.0,220.0,18.0,20.0,12.0,36.0,40.0,8.0,42.0,109.0,0.0,16.0,0.0,1317.0
1,PARTIDO LIBERAL COLOMBIANO,MARIA CRISTINA GRANADOS VELASQUEZ,44.0,24.0,17.0,45.0,41.0,28.0,59.0,102.0,33.0,84.0,92.0,34.0,32.0,11.0,19.0,33.0,9.0,54.0,63.0,1.0,24.0,0.0,849.0
1,PARTIDO LIBERAL COLOMBIANO,MARIA VICTORIA VARGAS SILVA,1293.0,793.0,869.0,650.0,695.0,602.0,561.0,1679.0,910.0,1528.0,1895.0,1115.0,719.0,203.0,664.0,634.0,86.0,618.0,988.0,117.0,191.0,0.0,16810.0
1,PARTIDO LIBERAL COLOMBIANO,MARIO ANDRES GALAN GALAN,330.0,96.0,49.0,146.0,92.0,79.0,154.0,407.0,126.0,365.0,481.0,125.0,114.0,56.0,52.0,107.0,38.0,133.0,152.0,6.0,122.0,1.0,3231.0
1,PARTIDO LIBERAL COLOMBIANO,MARTHA JANETH PLATA NAVAS,648.0,266.0,102.0,214.0,523.0,204.0,321.0,767.0,330.0,792.0,1084.0,316.0,294.0,135.0,102.0,240.0,185.0,298.0,303.0,0.0,144.0,0.0,7268.0
1,PARTIDO LIBERAL COLOMBIANO,MARY LUZ CANO CANO,52.0,11.0,16.0,44.0,24.0,16.0,34.0,81.0,32.0,64.0,99.0,24.0,18.0,10.0,11.0,25.0,9.0,40.0,50.0,0.0,8.0,0.0,668.0
